"disease","chiefdom","PHU","pop","epiweek","fyo","cas","dth"
"Sever Pneumonia","Gbonkolenken","MCHP Maraka","9999","2015-53","u","1",""
"Sever Pneumonia","Gbonkolenken","MCHP Mafay","9999","2015-53","o","1",""
"Sever Pneumonia","Gbonkolenken","MCHP Mafay","9999","2015-53","u","3",""
"Sever Pneumonia","Kholifa Mabang","MCHP Mamansokafla","9999","2015-53","o","5",""
"Sever Pneumonia","Kholifa Mabang","MCHP Mamansokafla","9999","2015-53","u","5",""
"Sever Pneumonia","Malal Mara","MCHP Manewa","9999","2015-53","o","",""
"Sever Pneumonia","Malal Mara","MCHP Manewa","9999","2015-53","u","13",""
"Sever Pneumonia","Malal Mara","MCHP Kiampkakolo","9999","2015-53","o","",""
"Sever Pneumonia","Malal Mara","MCHP Kiampkakolo","9999","2015-53","u","9",""
"Sever Pneumonia","Yoni","CHP Bakeloko","9999","2015-53","o","11","1"
"Sever Pneumonia","Yoni","CHP Bakeloko","9999","2015-53","u","14",""
"Sever Pneumonia","Yoni","CHC  Mathoir","9999","2015-53","o","",""
"Sever Pneumonia","Yoni","CHC  Mathoir","9999","2015-53","u","1",""
"Sever Pneumonia","Yoni","MCHP Rokimbi","9999","2015-53","o","3",""
"Sever Pneumonia","Yoni","MCHP Rokimbi","9999","2015-53","u","12",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-53","o","1",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-53","u","",""
"Typhoid Fever","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-53","o","17",""
"Typhoid Fever","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-53","u","1",""
"Typhoid Fever","Kalansogoia","CHC Bumbuna","9999","2015-53","o","12",""
"Typhoid Fever","Kalansogoia","CHC Bumbuna","9999","2015-53","u","1",""
" Malaria cases","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-53","o","13",""
" Malaria cases","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-53","u","12",""
" Malaria cases","Kholifa Rowalla","Masanga Hosp","9999","2015-53","o","",""
" Malaria cases","Kholifa Rowalla","Masanga Hosp","9999","2015-53","u","3",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-53","o","20",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-53","u","74",""
" Malaria cases","Kholifa Rowalla","MCHP Mabai","9999","2015-53","o","5",""
" Malaria cases","Kholifa Rowalla","MCHP Mabai","9999","2015-53","u","13",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-53","o","7",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-53","u","1",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-53","o","23",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-53","u","42",""
" Malaria cases","Kholifa Rowalla","MCHP Masoko","9999","2015-53","o","2",""
" Malaria cases","Kholifa Rowalla","MCHP Masoko","9999","2015-53","u","18",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-53","o","15",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-53","u","40",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-53","o","13",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-53","u","10",""
" Malaria cases","Kholifa Rowalla","MCHP Mamuntha","9999","2015-53","o","17",""
" Malaria cases","Kholifa Rowalla","MCHP Mamuntha","9999","2015-53","u","62",""
" Malaria cases","Kafe Simira","MCHP Makonthandae","9999","2015-53","o","11",""
" Malaria cases","Kafe Simira","MCHP Makonthandae","9999","2015-53","u","19",""
" Malaria cases","Kalansogoia","CHC Bumbuna","9999","2015-53","o","16",""
" Malaria cases","Kalansogoia","CHC Bumbuna","9999","2015-53","u","10",""
" Malaria cases","Kalansogoia","MCHP Kathombo","9999","2015-53","o","",""
" Malaria cases","Kalansogoia","MCHP Kathombo","9999","2015-53","u","12",""
" Malaria cases","Kalansogoia","New Ferengbeya","9999","2015-53","o","",""
" Malaria cases","Kalansogoia","New Ferengbeya","9999","2015-53","u","25",""
" Malaria cases","Sambaya Bendugu","CHC Bendugu","9999","2015-53","o","8",""
" Malaria cases","Sambaya Bendugu","CHC Bendugu","9999","2015-53","u","20",""
" Malaria cases","Sambaya Bendugu","MCHP Kholifaga","9999","2015-53","o","18",""
" Malaria cases","Sambaya Bendugu","MCHP Kholifaga","9999","2015-53","u","15",""
" Malaria cases","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-53","o","14",""
" Malaria cases","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-53","u","20",""
" Malaria cases","Sambaya Bendugu","MCHP Kunya","9999","2015-53","o","180",""
" Malaria cases","Sambaya Bendugu","MCHP Kunya","9999","2015-53","u","268",""
" Malaria cases","Tane","MCHP Mathonkara","9999","2015-53","o","15",""
" Malaria cases","Tane","MCHP Mathonkara","9999","2015-53","u","14",""
" Malaria cases","Tane","MCHP Makrugbeh","9999","2015-53","o","4",""
" Malaria cases","Tane","MCHP Makrugbeh","9999","2015-53","u","35",""
" Malaria cases","Tane","MCHP Mangaybana","9999","2015-53","o","4",""
" Malaria cases","Tane","MCHP Mangaybana","9999","2015-53","u","7",""
" Malaria cases","Tane","MCHP Masankoro","9999","2015-53","o","3",""
" Malaria cases","Tane","MCHP Masankoro","9999","2015-53","u","6",""
" Malaria cases","Tane","MCHP Makona","9999","2015-53","o","5",""
" Malaria cases","Tane","MCHP Makona","9999","2015-53","u","25",""
" Malaria cases","Kunike Barina","CHC Makali","9999","2015-53","o","10",""
" Malaria cases","Kunike Barina","CHC Makali","9999","2015-53","u","15",""
" Malaria cases","Kunike Barina","MCHP Massaba","9999","2015-53","o","6",""
" Malaria cases","Kunike Barina","MCHP Massaba","9999","2015-53","u","22",""
" Malaria cases","Kunike Barina","MCHP Wonkibor","9999","2015-53","o","",""
" Malaria cases","Kunike Barina","MCHP Wonkibor","9999","2015-53","u","10",""
" Malaria cases","Kunike ","CHC Masingbi","9999","2015-53","o","1",""
" Malaria cases","Kunike ","CHC Masingbi","9999","2015-53","u","14",""
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-53","o","27",""
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-53","u","20",""
" Malaria cases","Kunike ","MCHP Masiaka","9999","2015-53","o","5",""
" Malaria cases","Kunike ","MCHP Masiaka","9999","2015-53","u","7",""
" Malaria cases","Kunike ","MCHP Magbanto Bana","9999","2015-53","o","11",""
" Malaria cases","Kunike ","MCHP Magbanto Bana","9999","2015-53","u","10",""
" Malaria cases","Kunike ","MCHP Maconteh Thama","9999","2015-53","o","5",""
" Malaria cases","Kunike ","MCHP Maconteh Thama","9999","2015-53","u","10",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-53","o","11",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-53","u","21",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-53","o","20",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-53","u","30",""
" Malaria cases","Gbonkolenken","CHP Makonkorie","9999","2015-53","o","12",""
" Malaria cases","Gbonkolenken","CHP Makonkorie","9999","2015-53","u","11",""
" Malaria cases","Gbonkolenken","MCHP Maraka","9999","2015-53","o","30",""
" Malaria cases","Gbonkolenken","MCHP Maraka","9999","2015-53","u","43",""
" Malaria cases","Gbonkolenken","MCHP Mathamp","9999","2015-53","o","6",""
" Malaria cases","Gbonkolenken","MCHP Mathamp","9999","2015-53","u","15",""
" Malaria cases","Gbonkolenken","MCHP Mansumana","9999","2015-53","o","10",""
" Malaria cases","Gbonkolenken","MCHP Mansumana","9999","2015-53","u","25",""
" Malaria cases","Gbonkolenken","MCHP Mafay","9999","2015-53","o","7",""
" Malaria cases","Gbonkolenken","MCHP Mafay","9999","2015-53","u","5",""
" Malaria cases","Kholifa Mabang","MCHP Mamansokafla","9999","2015-53","o","25",""
" Malaria cases","Kholifa Mabang","MCHP Mamansokafla","9999","2015-53","u","35",""
" Malaria cases","Malal Mara","CHC  Mara.","9999","2015-53","o","63",""
" Malaria cases","Malal Mara","CHC  Mara.","9999","2015-53","u","39",""
" Malaria cases","Malal Mara","MCHP Manewa","9999","2015-53","o","8",""
" Malaria cases","Malal Mara","MCHP Manewa","9999","2015-53","u","15",""
" Malaria cases","Malal Mara","MCHP Rochen malal","9999","2015-53","o","17",""
" Malaria cases","Malal Mara","MCHP Rochen malal","9999","2015-53","u","45",""
" Malaria cases","Malal Mara","MCHP Kiampkakolo","9999","2015-53","o","1",""
" Malaria cases","Malal Mara","MCHP Kiampkakolo","9999","2015-53","u","30",""
" Malaria cases","Yoni","CHC Hinistas Mile 91","9999","2015-53","o","10",""
" Malaria cases","Yoni","CHC Hinistas Mile 91","9999","2015-53","u","47",""
" Malaria cases","Yoni","CHP Rochen kamandao","9999","2015-53","o","",""
" Malaria cases","Yoni","CHP Rochen kamandao","9999","2015-53","u","18",""
" Malaria cases","Yoni","CHP Bakeloko","9999","2015-53","o","17",""
" Malaria cases","Yoni","CHP Bakeloko","9999","2015-53","u","21",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-53","o","7",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-53","u","25",""
" Malaria cases","Yoni","MCHP Rokimbi","9999","2015-53","o","10",""
" Malaria cases","Yoni","MCHP Rokimbi","9999","2015-53","u","19",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-53","o","15",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-53","u","36",""
"Malaria tested","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-53","o","13",""
"Malaria tested","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-53","u","12",""
"Malaria tested","Kholifa Rowalla","Masanga Hosp","9999","2015-53","o","",""
"Malaria tested","Kholifa Rowalla","Masanga Hosp","9999","2015-53","u","3",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-53","o","20",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-53","u","74",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2015-53","o","5",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2015-53","u","13",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-53","o","7",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-53","u","1",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-53","o","23",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-53","u","42",""
"Malaria tested","Kholifa Rowalla","MCHP Masoko","9999","2015-53","o","2",""
"Malaria tested","Kholifa Rowalla","MCHP Masoko","9999","2015-53","u","18",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-53","o","15",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-53","u","40",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-53","o","13",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-53","u","10",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2015-53","o","52",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2015-53","u","48",""
"Malaria tested","Kafe Simira","MCHP Makonthandae","9999","2015-53","o","11",""
"Malaria tested","Kafe Simira","MCHP Makonthandae","9999","2015-53","u","19",""
"Malaria tested","Kalansogoia","CHC Bumbuna","9999","2015-53","o","16",""
"Malaria tested","Kalansogoia","CHC Bumbuna","9999","2015-53","u","10",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2015-53","o","",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2015-53","u","12",""
"Malaria tested","Kalansogoia","New Ferengbeya","9999","2015-53","o","",""
"Malaria tested","Kalansogoia","New Ferengbeya","9999","2015-53","u","25",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-53","o","8",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-53","u","20",""
"Malaria tested","Sambaya Bendugu","MCHP Kholifaga","9999","2015-53","o","18",""
"Malaria tested","Sambaya Bendugu","MCHP Kholifaga","9999","2015-53","u","15",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-53","o","14",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-53","u","20",""
"Malaria tested","Sambaya Bendugu","MCHP Kunya","9999","2015-53","o","180",""
"Malaria tested","Sambaya Bendugu","MCHP Kunya","9999","2015-53","u","268",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2015-53","o","15",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2015-53","u","14",""
"Malaria tested","Tane","MCHP Makrugbeh","9999","2015-53","o","4",""
"Malaria tested","Tane","MCHP Makrugbeh","9999","2015-53","u","35",""
"Malaria tested","Tane","MCHP Mangaybana","9999","2015-53","o","4",""
"Malaria tested","Tane","MCHP Mangaybana","9999","2015-53","u","7",""
"Malaria tested","Tane","MCHP Masankoro","9999","2015-53","o","3",""
"Malaria tested","Tane","MCHP Masankoro","9999","2015-53","u","6",""
"Malaria tested","Tane","MCHP Makona","9999","2015-53","o","5",""
"Malaria tested","Tane","MCHP Makona","9999","2015-53","u","25",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-53","o","10",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-53","u","15",""
"Malaria tested","Kunike Barina","MCHP Massaba","9999","2015-53","o","6",""
"Malaria tested","Kunike Barina","MCHP Massaba","9999","2015-53","u","22",""
"Malaria tested","Kunike Barina","MCHP Wonkibor","9999","2015-53","o","",""
"Malaria tested","Kunike Barina","MCHP Wonkibor","9999","2015-53","u","10",""
"Malaria tested","Kunike ","CHC Masingbi","9999","2015-53","o","1",""
"Malaria tested","Kunike ","CHC Masingbi","9999","2015-53","u","14",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2015-53","o","27",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2015-53","u","20",""
"Malaria tested","Kunike ","MCHP Masiaka","9999","2015-53","o","5",""
"Malaria tested","Kunike ","MCHP Masiaka","9999","2015-53","u","7",""
"Malaria tested","Kunike ","MCHP Magbanto Bana","9999","2015-53","o","11",""
"Malaria tested","Kunike ","MCHP Magbanto Bana","9999","2015-53","u","10",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2015-53","o","5",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2015-53","u","10",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2015-53","o","11",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2015-53","u","21",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2015-53","o","20",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2015-53","u","30",""
"Malaria tested","Gbonkolenken","CHP Makonkorie","9999","2015-53","o","12",""
"Malaria tested","Gbonkolenken","CHP Makonkorie","9999","2015-53","u","11",""
"Malaria tested","Gbonkolenken","MCHP Maraka","9999","2015-53","o","30",""
"Malaria tested","Gbonkolenken","MCHP Maraka","9999","2015-53","u","43",""
"Malaria tested","Gbonkolenken","MCHP Mathamp","9999","2015-53","o","6",""
"Malaria tested","Gbonkolenken","MCHP Mathamp","9999","2015-53","u","15",""
"Malaria tested","Gbonkolenken","MCHP Mansumana","9999","2015-53","o","10",""
"Malaria tested","Gbonkolenken","MCHP Mansumana","9999","2015-53","u","25",""
"Malaria tested","Gbonkolenken","MCHP Mafay","9999","2015-53","o","7",""
"Malaria tested","Gbonkolenken","MCHP Mafay","9999","2015-53","u","5",""
"Malaria tested","Kholifa Mabang","MCHP Mamansokafla","9999","2015-53","o","25",""
"Malaria tested","Kholifa Mabang","MCHP Mamansokafla","9999","2015-53","u","35",""
"Malaria tested","Malal Mara","CHC  Mara.","9999","2015-53","o","63",""
"Malaria tested","Malal Mara","CHC  Mara.","9999","2015-53","u","39",""
"Malaria tested","Malal Mara","MCHP Manewa","9999","2015-53","o","8",""
"Malaria tested","Malal Mara","MCHP Manewa","9999","2015-53","u","15",""
"Malaria tested","Malal Mara","MCHP Rochen malal","9999","2015-53","o","17",""
"Malaria tested","Malal Mara","MCHP Rochen malal","9999","2015-53","u","45",""
"Malaria tested","Malal Mara","MCHP Kiampkakolo","9999","2015-53","o","1",""
"Malaria tested","Malal Mara","MCHP Kiampkakolo","9999","2015-53","u","30",""
"Malaria tested","Yoni","CHC Hinistas Mile 91","9999","2015-53","o","10",""
"Malaria tested","Yoni","CHC Hinistas Mile 91","9999","2015-53","u","47",""
"Malaria tested","Yoni","CHP Rochen kamandao","9999","2015-53","o","",""
"Malaria tested","Yoni","CHP Rochen kamandao","9999","2015-53","u","18",""
"Malaria tested","Yoni","CHP Bakeloko","9999","2015-53","o","17",""
"Malaria tested","Yoni","CHP Bakeloko","9999","2015-53","u","21",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-53","o","7",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-53","u","25",""
"Malaria tested","Yoni","MCHP Rokimbi","9999","2015-53","o","10",""
"Malaria tested","Yoni","MCHP Rokimbi","9999","2015-53","u","19",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-53","o","15",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-53","u","36",""
"Other disease","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-53","o","43",""
"Other disease","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-53","u","4",""
"Other disease","Kholifa Rowalla","Masanga Hosp","9999","2015-53","o","",""
"Other disease","Kholifa Rowalla","Masanga Hosp","9999","2015-53","u","2","1"
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-53","o","12",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-53","u","44",""
"Other disease","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-53","o","",""
"Other disease","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-53","u","7",""
"Other disease","Kholifa Rowalla","MCHP Mayossoh","9999","2015-53","o","12",""
"Other disease","Kholifa Rowalla","MCHP Mayossoh","9999","2015-53","u","20",""
"Other disease","Kholifa Rowalla","CHP Mabom","9999","2015-53","o","12",""
"Other disease","Kholifa Rowalla","CHP Mabom","9999","2015-53","u","6",""
"Other disease","Kholifa Rowalla","MCHP Mamuntha","9999","2015-53","o","22",""
"Other disease","Kholifa Rowalla","MCHP Mamuntha","9999","2015-53","u","9",""
"Other disease","Kafe Simira","MCHP Makonthandae","9999","2015-53","o","8",""
"Other disease","Kafe Simira","MCHP Makonthandae","9999","2015-53","u","10",""
"Other disease","Kalansogoia","New Ferengbeya","9999","2015-53","o","",""
"Other disease","Kalansogoia","New Ferengbeya","9999","2015-53","u","15",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-53","o","22",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-53","u","20",""
"Other disease","Tane","MCHP Makrugbeh","9999","2015-53","o","14",""
"Other disease","Tane","MCHP Makrugbeh","9999","2015-53","u","14",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-53","o","",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-53","u","9",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-53","o","14",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-53","u","10",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-53","o","13",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-53","u","5",""
