province,zone,epiweek,disease,fyo,cas,dec
Tshopo,Yahisuli,2017-13,MENINGITE,u,24,0
Tshopo,Bafwagbogbo,2018-11,TNN,u,120,2
Tshopo,Bengamisa,2016-20,IRA,u,288,0
Tshopo,Isangi,2017-28,TNN,u,65,0
Tshopo,Yahisuli,2016-30,RAGE,u,18,3
Tshopo,Basoko,2017-43,PESTE,u,11,0
Tshopo,Opala,2017-22,PALUDISME,u,20,0
Tshopo,Bafwagbogbo,2018-16,DECES MATERNEL,u,252,4
Tshopo,Kabondo,2017-39,MENINGITE,u,120,0
Tshopo,Opala,2016-49,IRA,u,320,0
Tshopo,Mangobo,2018-11,PALUDISME,u,32,6
Tshopo,Ubundu,2018-11,DECES MATERNEL,u,90,0
Tshopo,Lowa,2017-38,FIEVRE JAUNE,u,32,0
Tshopo,Ubundu,2018-01,PESTE,u,10,0
Tshopo,Lowa,2017-40,MENINGITE,u,64,0
Tshopo,Yahuma,2016-34,COQUELUCHE,u,156,0
Tshopo,Yaleko,2018-19,IRA,u,14,0
Tshopo,Bafwagbogbo,2016-24,FIEVRE TYPHOIDE,u,160,0
Tshopo,Mangobo,2017-50,FIEVRE TYPHOIDE,u,48,0
Tshopo,Opienge,2017-18,PALUDISME,u,108,0
Tshopo,Yahuma,2016-33,COQUELUCHE,u,15,0
Tshopo,Bafwasende,2016-50,FIEVRE TYPHOIDE,u,80,0
Tshopo,Yalimbongo,2016-21,FIEVRE JAUNE,u,48,0
Tshopo,Mangobo,2017-17,COQUELUCHE,u,80,0
Tshopo,Wanie-Rukula,2018-02,ROUGEOLE,u,0,0
Tshopo,Bafwasende,2017-38,FIEVRE HEMORRAGIQUE EBOLA,u,16,0
Tshopo,Mangobo,2017-24,DIARR SANGLANTE,u,24,0
Tshopo,Bafwasende,2017-31,FIEVRE JAUNE,u,220,0
Tshopo,Tshopo,2018-18,FIEVRE JAUNE,u,12,0
Tshopo,Yaleko,2017-42,DECES MATERNEL,u,238,0
Tshopo,Tshopo,2017-18,FIEVRE JAUNE,u,70,0
Tshopo,Wanie-Rukula,2017-46,CHOLERA,u,24,0
Tshopo,Bafwagbogbo,2016-35,PFA,u,114,0
Tshopo,Opienge,2017-09,PESTE,u,16,0
Tshopo,Yaleko,2017-25,PALUDISME,u,8,0
Tshopo,Opala,2017-14,ROUGEOLE,u,77,0
Tshopo,Banalia,2017-44,IRA,u,120,0
Tshopo,Ubundu,2017-30,MENINGITE,u,2,0
Tshopo,Lowa,2018-05,RAGE,u,77,0
Tshopo,Yaleko,2017-34,TNN,u,12,0
Tshopo,Banalia,2018-06,TNN,u,77,0
Tshopo,Wanie-Rukula,2017-49,PESTE,u,50,0
Tshopo,Kabondo,2017-10,COQUELUCHE,u,40,0
Tshopo,Yakusu,2018-08,PESTE,u,90,0
Tshopo,Opala,2017-25,TNN,u,32,2
Tshopo,Ubundu,2017-08,PFA,u,12,0
Tshopo,Tshopo,2016-42,PALUDISME,u,60,3
Tshopo,Banalia,2016-47,DIARR SANGLANTE,u,240,0
Tshopo,Banalia,2018-16,DECES MATERNEL,u,48,0
Tshopo,Yaleko,2017-31,TNN,u,90,6
Tshopo,Bafwasende,2018-02,COQUELUCHE,u,40,0
Tshopo,Yakusu,2017-10,COQUELUCHE,u,300,0
Tshopo,Lowa,2017-50,IRA,u,60,0
Tshopo,Yakusu,2016-52,DECES MATERNEL,u,300,0
Tshopo,Bafwasende,2017-04,DECES MATERNEL,u,35,0
Tshopo,Yabaondo,2017-03,FIEVRE JAUNE,u,27,0
Tshopo,Mangobo,2018-16,PALUDISME,u,126,0
Tshopo,Lowa,2016-26,MENINGITE,u,60,0
Tshopo,Yahisuli,2018-09,TNN,u,13,4
Tshopo,Isangi,2018-15,FIEVRE JAUNE,u,36,0
Tshopo,Makiso-Kisangani,2017-26,TNN,u,56,0
Tshopo,Bengamisa,2018-11,MENINGITE,u,120,0
Tshopo,Bafwasende,2018-17,TNN,u,80,0
Tshopo,Lubunga,2016-52,RAGE,u,27,0
Tshopo,Bengamisa,2017-50,DIARR SANGLANTE,u,14,0
Tshopo,Yabaondo,2018-10,FIEVRE HEMORRAGIQUE EBOLA,u,24,0
Tshopo,Makiso-Kisangani,2016-32,MENINGITE,u,36,0
Tshopo,Yahisuli,2016-44,ROUGEOLE,u,64,0
Tshopo,Isangi,2017-39,TNN,u,135,0
Tshopo,Yalimbongo,2018-03,MENINGITE,u,90,0
Tshopo,Isangi,2016-41,MENINGITE,u,0,0
Tshopo,Yabaondo,2016-41,ROUGEOLE,u,84,0
Tshopo,Ubundu,2017-03,MENINGITE,u,18,1
Tshopo,Yabaondo,2018-19,IRA,u,90,0
Tshopo,Makiso-Kisangani,2017-49,FIEVRE HEMORRAGIQUE EBOLA,u,30,0
Tshopo,Makiso-Kisangani,2016-37,MENINGITE,u,85,3
Tshopo,Kabondo,2017-01,PFA,u,204,0
Tshopo,Bafwasende,2016-43,MENINGITE,u,180,2
Tshopo,Mangobo,2016-36,FIEVRE JAUNE,u,200,0
Tshopo,Bafwagbogbo,2017-38,ROUGEOLE,u,60,0
Tshopo,Bengamisa,2017-43,FIEVRE JAUNE,u,35,0
Tshopo,Ubundu,2016-46,ROUGEOLE,u,304,0
Tshopo,Opala,2018-03,FIEVRE JAUNE,u,132,0
Tshopo,Isangi,2017-34,FIEVRE TYPHOIDE,u,40,0
Tshopo,Lubunga,2017-35,IRA,u,198,0
Tshopo,Wanie-Rukula,2016-51,TNN,u,84,1
Tshopo,Tshopo,2017-26,CHOLERA,u,0,0
Tshopo,Yalimbongo,2017-03,PESTE,u,126,2
Tshopo,Lubunga,2018-19,PESTE,u,68,0
Tshopo,Lubunga,2016-42,FIEVRE TYPHOIDE,u,2,0
Tshopo,Bafwagbogbo,2016-27,FIEVRE JAUNE,u,30,0
Tshopo,Yahuma,2017-11,TNN,u,28,0
Tshopo,Yalimbongo,2018-09,FIEVRE HEMORRAGIQUE EBOLA,u,144,0
Tshopo,Bafwasende,2016-25,FIEVRE TYPHOIDE,u,77,0
Tshopo,Yaleko,2017-08,PESTE,u,42,0
Tshopo,Opala,2017-30,MENINGITE,u,40,0
Tshopo,Basoko,2016-25,FIEVRE JAUNE,u,32,0
Tshopo,Yabaondo,2016-40,TNN,u,160,0
Tshopo,Lowa,2017-38,TNN,u,6,4
Tshopo,Yakusu,2018-02,FIEVRE HEMORRAGIQUE EBOLA,u,56,0
Tshopo,Ubundu,2017-46,FIEVRE JAUNE,u,70,0
Tshopo,Ubundu,2018-09,FIEVRE HEMORRAGIQUE EBOLA,u,42,0
Tshopo,Yahisuli,2018-18,TNN,u,78,0
Tshopo,Yalimbongo,2017-19,MENINGITE,u,30,2
Tshopo,Bafwagbogbo,2017-50,DECES MATERNEL,u,13,0
Tshopo,Mangobo,2017-40,PESTE,u,30,0
Tshopo,Mangobo,2017-26,PFA,u,40,0
Tshopo,Makiso-Kisangani,2016-21,ROUGEOLE,u,196,0
Tshopo,Banalia,2017-26,TNN,u,56,0
Tshopo,Mangobo,2017-02,RAGE,u,99,0
Tshopo,Basali,2017-12,DECES MATERNEL,u,34,0
Tshopo,Bengamisa,2018-17,PALUDISME,u,17,0
Tshopo,Tshopo,2016-50,FIEVRE TYPHOIDE,u,35,0
Tshopo,Wanie-Rukula,2016-46,PFA,u,96,0
Tshopo,Bengamisa,2016-52,FIEVRE TYPHOIDE,u,50,0
Tshopo,Banalia,2018-17,MENINGITE,u,128,0
Tshopo,Makiso-Kisangani,2016-24,DIARR SANGLANTE,u,57,0
Tshopo,Yahuma,2017-33,MENINGITE,u,4,0
Tshopo,Ubundu,2017-32,PALUDISME,u,72,0
Tshopo,Ubundu,2016-29,ROUGEOLE,u,24,0
Tshopo,Lowa,2016-38,CHOLERA,u,72,0
Tshopo,Bafwasende,2016-35,ROUGEOLE,u,72,0
Tshopo,Bafwagbogbo,2017-13,DIARR SANGLANTE,u,168,0
Tshopo,Yaleko,2016-44,PALUDISME,u,108,0
Tshopo,Banalia,2016-29,FIEVRE HEMORRAGIQUE EBOLA,u,33,0
Tshopo,Lowa,2018-04,ROUGEOLE,u,144,0
Tshopo,Banalia,2018-09,PFA,u,114,0
Tshopo,Bafwasende,2017-12,MENINGITE,u,26,0
Tshopo,Basali,2017-15,COQUELUCHE,u,320,0
Tshopo,Ubundu,2017-30,DECES MATERNEL,u,22,0
Tshopo,Banalia,2016-51,DECES MATERNEL,u,150,0
Tshopo,Basoko,2016-41,PFA,u,224,0
Tshopo,Yalimbongo,2016-33,RAGE,u,72,0
Tshopo,Bengamisa,2017-22,TNN,u,42,0
Tshopo,Basali,2017-39,DECES MATERNEL,u,56,3
Tshopo,Tshopo,2018-17,DECES MATERNEL,u,10,0
Tshopo,Yahisuli,2017-40,TNN,u,300,0
Tshopo,Bafwagbogbo,2016-32,FIEVRE TYPHOIDE,u,40,0
Tshopo,Yalimbongo,2017-06,IRA,u,192,0
Tshopo,Tshopo,2017-31,DIARR SANGLANTE,u,20,0
Tshopo,Lowa,2016-42,DIARR SANGLANTE,u,168,0
Tshopo,Yakusu,2016-44,TNN,u,120,0
Tshopo,Wanie-Rukula,2017-50,TNN,u,52,3
Tshopo,Yakusu,2017-20,ROUGEOLE,u,95,0
Tshopo,Kabondo,2017-12,MENINGITE,u,6,0
Tshopo,Yalimbongo,2017-30,DECES MATERNEL,u,50,0
Tshopo,Ubundu,2018-07,IRA,u,18,0
Tshopo,Ubundu,2017-10,ROUGEOLE,u,20,0
Tshopo,Wanie-Rukula,2016-50,FIEVRE HEMORRAGIQUE EBOLA,u,102,0
Tshopo,Kabondo,2016-36,CHOLERA,u,224,0
Tshopo,Bafwasende,2017-52,FIEVRE TYPHOIDE,u,36,2
Tshopo,Bafwagbogbo,2016-48,PFA,u,45,0
Tshopo,Basoko,2016-22,RAGE,u,180,1
Tshopo,Basoko,2017-35,CHOLERA,u,68,3
Tshopo,Yakusu,2017-24,RAGE,u,4,0
Tshopo,Bengamisa,2018-11,CHOLERA,u,63,0
Tshopo,Basoko,2017-03,ROUGEOLE,u,192,0
Tshopo,Yalimbongo,2016-42,PESTE,u,80,0
Tshopo,Banalia,2017-35,TNN,u,28,0
Tshopo,Bafwasende,2017-41,TNN,u,180,0
Tshopo,Wanie-Rukula,2017-12,PFA,u,38,1
Tshopo,Mangobo,2018-20,COQUELUCHE,u,40,0
Tshopo,Ubundu,2016-51,IRA,u,54,0
Tshopo,Basoko,2016-27,MENINGITE,u,48,0
Tshopo,Yahisuli,2018-05,CHOLERA,u,130,0
Tshopo,Makiso-Kisangani,2017-48,FIEVRE TYPHOIDE,u,4,0
Tshopo,Basali,2017-04,PFA,u,120,0
Tshopo,Yaleko,2017-35,FIEVRE TYPHOIDE,u,198,0
Tshopo,Yaleko,2018-19,COQUELUCHE,u,162,0
Tshopo,Bengamisa,2017-18,MENINGITE,u,240,0
Tshopo,Lubunga,2017-46,IRA,u,66,0
Tshopo,Yalimbongo,2017-25,MENINGITE,u,120,0
Tshopo,Lowa,2016-45,TNN,u,68,0
Tshopo,Lubunga,2018-09,RAGE,u,14,4
Tshopo,Bengamisa,2017-33,FIEVRE HEMORRAGIQUE EBOLA,u,64,2
Tshopo,Yahisuli,2017-18,PESTE,u,30,0
Tshopo,Kabondo,2016-35,MENINGITE,u,17,0
Tshopo,Mangobo,2017-35,MENINGITE,u,16,0
Tshopo,Yaleko,2016-28,TNN,u,96,0
Tshopo,Opala,2017-16,FIEVRE JAUNE,u,133,0
Tshopo,Opienge,2016-43,IRA,u,114,0
Tshopo,Yaleko,2017-30,IRA,u,48,0
Tshopo,Yabaondo,2016-41,FIEVRE HEMORRAGIQUE EBOLA,u,136,0
Tshopo,Yahisuli,2017-06,IRA,u,21,0
Tshopo,Bengamisa,2017-08,IRA,u,266,0
Tshopo,Basali,2016-33,ROUGEOLE,u,12,0
Tshopo,Opala,2017-49,DIARR SANGLANTE,u,40,0
Tshopo,Opala,2017-06,COQUELUCHE,u,108,0
Tshopo,Yabaondo,2017-16,IRA,u,80,2
Tshopo,Ubundu,2016-22,FIEVRE HEMORRAGIQUE EBOLA,u,11,0
Tshopo,Ubundu,2018-10,DECES MATERNEL,u,0,0
Tshopo,Yalimbongo,2017-28,TNN,u,0,0
Tshopo,Makiso-Kisangani,2016-26,PESTE,u,0,0
Tshopo,Opienge,2017-48,FIEVRE TYPHOIDE,u,100,3
Tshopo,Yaleko,2016-50,DECES MATERNEL,u,36,0
Tshopo,Bafwagbogbo,2016-38,FIEVRE JAUNE,u,10,0
Tshopo,Bengamisa,2018-19,FIEVRE TYPHOIDE,u,9,0
Tshopo,Tshopo,2018-19,TNN,u,133,0
Tshopo,Yahuma,2018-06,PALUDISME,u,7,0
Tshopo,Makiso-Kisangani,2017-40,FIEVRE TYPHOIDE,u,48,0
Tshopo,Yaleko,2017-37,RAGE,u,204,0
Tshopo,Tshopo,2017-35,PFA,u,110,0
Tshopo,Yahuma,2017-15,IRA,u,28,2
Tshopo,Opala,2016-29,DIARR SANGLANTE,u,18,0
Tshopo,Bengamisa,2017-38,TNN,u,19,0
Tshopo,Yaleko,2016-29,DIARR SANGLANTE,u,66,0
Tshopo,Kabondo,2017-28,FIEVRE TYPHOIDE,u,0,0
Tshopo,Lubunga,2016-34,IRA,u,80,0
Tshopo,Makiso-Kisangani,2017-46,PALUDISME,u,9,0
Tshopo,Bengamisa,2016-20,PALUDISME,u,0,0
Tshopo,Yalimbongo,2017-15,DECES MATERNEL,u,136,0
Tshopo,Bafwagbogbo,2016-21,IRA,u,180,0
Tshopo,Lubunga,2016-24,MENINGITE,u,16,6
Tshopo,Makiso-Kisangani,2016-42,FIEVRE HEMORRAGIQUE EBOLA,u,160,0
Tshopo,Makiso-Kisangani,2016-30,PALUDISME,u,24,0
Tshopo,Lowa,2016-25,FIEVRE HEMORRAGIQUE EBOLA,u,104,0
Tshopo,Yabaondo,2017-44,CHOLERA,u,200,0
Tshopo,Mangobo,2017-21,RAGE,u,30,0
Tshopo,Opala,2017-01,ROUGEOLE,u,190,0
Tshopo,Mangobo,2016-24,PALUDISME,u,30,1
Tshopo,Banalia,2017-42,ROUGEOLE,u,120,0
Tshopo,Ubundu,2016-46,MENINGITE,u,36,6
Tshopo,Bafwasende,2018-09,COQUELUCHE,u,36,6
Tshopo,Yalimbongo,2017-44,PALUDISME,u,30,0
Tshopo,Yahuma,2016-23,COQUELUCHE,u,91,0
Tshopo,Opienge,2016-37,FIEVRE JAUNE,u,16,2
Tshopo,Bengamisa,2017-35,DIARR SANGLANTE,u,96,0
Tshopo,Opala,2016-20,PALUDISME,u,216,0
Tshopo,Bafwagbogbo,2017-35,FIEVRE JAUNE,u,78,0
Tshopo,Yakusu,2018-17,DECES MATERNEL,u,96,0
Tshopo,Opienge,2016-48,PESTE,u,2,0
Tshopo,Isangi,2017-43,PFA,u,224,0
Tshopo,Opienge,2017-24,IRA,u,88,0
Tshopo,Opala,2017-35,MENINGITE,u,48,0
Tshopo,Lubunga,2016-48,DECES MATERNEL,u,135,0
Tshopo,Yahuma,2016-33,MENINGITE,u,208,4
Tshopo,Opala,2018-07,PALUDISME,u,1,0
Tshopo,Mangobo,2017-43,DIARR SANGLANTE,u,144,0
Tshopo,Makiso-Kisangani,2016-28,IRA,u,160,0
Tshopo,Lowa,2016-48,FIEVRE TYPHOIDE,u,0,0
Tshopo,Lowa,2018-08,DECES MATERNEL,u,8,0
Tshopo,Yakusu,2016-28,IRA,u,84,0
Tshopo,Yabaondo,2017-05,DECES MATERNEL,u,24,0
Tshopo,Opienge,2017-24,DIARR SANGLANTE,u,45,0
Tshopo,Yaleko,2017-28,PALUDISME,u,160,0
Tshopo,Ubundu,2018-05,PFA,u,45,0
Tshopo,Yahisuli,2017-52,COQUELUCHE,u,0,0
Tshopo,Isangi,2016-39,DECES MATERNEL,u,48,0
Tshopo,Lubunga,2016-21,FIEVRE HEMORRAGIQUE EBOLA,u,26,0
Tshopo,Wanie-Rukula,2017-18,PALUDISME,u,20,0
Tshopo,Isangi,2016-45,CHOLERA,u,216,0
Tshopo,Yahuma,2017-41,TNN,u,120,0
Tshopo,Banalia,2016-23,DIARR SANGLANTE,u,60,0
Tshopo,Banalia,2016-44,FIEVRE HEMORRAGIQUE EBOLA,u,180,0
Tshopo,Ubundu,2017-50,FIEVRE HEMORRAGIQUE EBOLA,u,88,3
Tshopo,Yakusu,2016-39,IRA,u,240,0
Tshopo,Opienge,2018-16,PFA,u,0,0
Tshopo,Banalia,2017-44,FIEVRE HEMORRAGIQUE EBOLA,u,60,0
Tshopo,Ubundu,2016-38,FIEVRE TYPHOIDE,u,340,0
Tshopo,Kabondo,2017-13,TNN,u,204,0
Tshopo,Bafwasende,2016-27,DECES MATERNEL,u,32,0
Tshopo,Kabondo,2018-09,DIARR SANGLANTE,u,76,0
Tshopo,Banalia,2017-51,CHOLERA,u,42,0
Tshopo,Basali,2017-27,MENINGITE,u,20,2
Tshopo,Basali,2017-05,RAGE,u,0,0
Tshopo,Opala,2017-18,ROUGEOLE,u,18,2
Tshopo,Yahuma,2016-23,FIEVRE JAUNE,u,48,2
Tshopo,Tshopo,2017-09,FIEVRE TYPHOIDE,u,136,0
Tshopo,Yahuma,2018-17,IRA,u,24,0
Tshopo,Yakusu,2017-14,PALUDISME,u,98,6
Tshopo,Lowa,2018-14,PESTE,u,51,0
Tshopo,Yahisuli,2017-47,PESTE,u,98,0
Tshopo,Lowa,2016-42,PESTE,u,8,0
Tshopo,Wanie-Rukula,2017-08,FIEVRE TYPHOIDE,u,12,0
Tshopo,Yahuma,2016-47,COQUELUCHE,u,0,0
Tshopo,Opienge,2018-06,MENINGITE,u,60,0
Tshopo,Yakusu,2016-42,FIEVRE JAUNE,u,90,1
Tshopo,Yahisuli,2017-11,ROUGEOLE,u,16,0
Tshopo,Opala,2017-29,FIEVRE JAUNE,u,324,0
Tshopo,Ubundu,2016-32,RAGE,u,0,0
Tshopo,Basoko,2017-05,ROUGEOLE,u,252,0
Tshopo,Basoko,2017-18,TNN,u,18,0
Tshopo,Banalia,2017-02,ROUGEOLE,u,54,0
Tshopo,Ubundu,2018-15,FIEVRE HEMORRAGIQUE EBOLA,u,272,0
Tshopo,Yahisuli,2018-01,DIARR SANGLANTE,u,84,0
Tshopo,Yakusu,2017-39,MENINGITE,u,130,0
Tshopo,Lubunga,2017-10,IRA,u,70,0
Tshopo,Lubunga,2016-49,COQUELUCHE,u,8,0
Tshopo,Basoko,2017-34,PALUDISME,u,112,0
Tshopo,Opala,2016-46,TNN,u,30,0
Tshopo,Yabaondo,2016-24,PESTE,u,238,0
Tshopo,Isangi,2016-25,PESTE,u,40,0
Tshopo,Makiso-Kisangani,2017-12,PALUDISME,u,0,0
Tshopo,Bengamisa,2017-10,TNN,u,64,0
Tshopo,Yabaondo,2016-27,DIARR SANGLANTE,u,160,0
Tshopo,Lubunga,2018-15,TNN,u,15,0
Tshopo,Opala,2016-23,RAGE,u,8,0
Tshopo,Kabondo,2017-09,FIEVRE JAUNE,u,56,0
Tshopo,Makiso-Kisangani,2016-25,DIARR SANGLANTE,u,120,0
Tshopo,Isangi,2018-04,RAGE,u,66,0
Tshopo,Lubunga,2017-21,CHOLERA,u,65,0
Tshopo,Tshopo,2017-10,FIEVRE JAUNE,u,108,0
Tshopo,Basali,2017-10,DECES MATERNEL,u,84,0
Tshopo,Yalimbongo,2017-40,PESTE,u,144,0
Tshopo,Bengamisa,2017-11,DECES MATERNEL,u,24,0
Tshopo,Yakusu,2016-43,RAGE,u,15,0
Tshopo,Bafwasende,2016-33,IRA,u,6,0
Tshopo,Yahuma,2017-42,DECES MATERNEL,u,4,0
Tshopo,Basali,2016-40,FIEVRE TYPHOIDE,u,68,0
Tshopo,Yabaondo,2016-47,MENINGITE,u,306,4
Tshopo,Lowa,2017-33,DECES MATERNEL,u,117,0
Tshopo,Yakusu,2017-05,RAGE,u,216,0
Tshopo,Yakusu,2017-18,FIEVRE JAUNE,u,400,0
Tshopo,Yaleko,2016-51,PESTE,u,10,2
Tshopo,Mangobo,2017-14,DIARR SANGLANTE,u,240,0
Tshopo,Opala,2017-35,PESTE,u,117,0
Tshopo,Yahuma,2016-29,IRA,u,216,0
Tshopo,Bengamisa,2017-19,DIARR SANGLANTE,u,32,0
Tshopo,Opala,2016-47,FIEVRE TYPHOIDE,u,60,0
Tshopo,Isangi,2017-42,DIARR SANGLANTE,u,100,4
Tshopo,Bengamisa,2017-04,RAGE,u,64,0
Tshopo,Isangi,2017-10,ROUGEOLE,u,162,2
Tshopo,Ubundu,2016-23,COQUELUCHE,u,3,0
Tshopo,Banalia,2017-05,DIARR SANGLANTE,u,36,0
Tshopo,Yakusu,2016-52,CHOLERA,u,162,0
Tshopo,Bafwagbogbo,2018-09,DECES MATERNEL,u,45,1
Tshopo,Basali,2018-11,FIEVRE HEMORRAGIQUE EBOLA,u,52,0
Tshopo,Opienge,2018-14,MENINGITE,u,133,0
Tshopo,Basali,2016-29,DIARR SANGLANTE,u,26,6
Tshopo,Makiso-Kisangani,2017-52,IRA,u,104,0
Tshopo,Mangobo,2016-46,COQUELUCHE,u,30,0
Tshopo,Yahisuli,2018-05,IRA,u,14,0
Tshopo,Basoko,2017-40,FIEVRE JAUNE,u,26,0
Tshopo,Opala,2018-16,COQUELUCHE,u,56,3
Tshopo,Mangobo,2018-01,TNN,u,24,0
Tshopo,Yabaondo,2018-17,ROUGEOLE,u,80,0
Tshopo,Opienge,2017-09,FIEVRE JAUNE,u,119,0
Tshopo,Yaleko,2017-30,ROUGEOLE,u,9,2
Tshopo,Opala,2017-18,IRA,u,75,0
Tshopo,Basoko,2017-25,TNN,u,0,0
Tshopo,Bafwagbogbo,2017-48,COQUELUCHE,u,208,0
Tshopo,Lowa,2016-36,PALUDISME,u,132,0
Tshopo,Yahuma,2017-12,DECES MATERNEL,u,150,2
Tshopo,Yahisuli,2017-11,DIARR SANGLANTE,u,1,0
Tshopo,Wanie-Rukula,2017-49,IRA,u,4,0
Tshopo,Yaleko,2017-27,PESTE,u,51,0
Tshopo,Banalia,2018-19,DIARR SANGLANTE,u,27,2
Tshopo,Yabaondo,2016-27,FIEVRE JAUNE,u,18,0
Tshopo,Makiso-Kisangani,2017-20,DECES MATERNEL,u,80,0
Tshopo,Mangobo,2018-07,PFA,u,16,0
Tshopo,Banalia,2017-41,PFA,u,8,0
Tshopo,Yakusu,2018-13,CHOLERA,u,13,0
Tshopo,Basali,2018-07,PALUDISME,u,50,0
Tshopo,Kabondo,2017-10,PESTE,u,0,0
Tshopo,Kabondo,2017-39,DIARR SANGLANTE,u,120,0
Tshopo,Kabondo,2016-35,ROUGEOLE,u,168,0
Tshopo,Opala,2016-49,RAGE,u,60,0
Tshopo,Yabaondo,2017-15,FIEVRE HEMORRAGIQUE EBOLA,u,136,0
Tshopo,Yahuma,2016-30,FIEVRE HEMORRAGIQUE EBOLA,u,0,0
Tshopo,Opala,2017-36,PFA,u,140,0
Tshopo,Mangobo,2016-23,ROUGEOLE,u,60,0
Tshopo,Yahisuli,2016-32,DIARR SANGLANTE,u,160,0
Tshopo,Opala,2016-38,PFA,u,0,3
Tshopo,Basali,2018-19,PESTE,u,96,2
Tshopo,Yahuma,2017-01,FIEVRE TYPHOIDE,u,90,0
Tshopo,Yalimbongo,2017-46,PESTE,u,4,0
Tshopo,Wanie-Rukula,2017-45,TNN,u,20,0
Tshopo,Yalimbongo,2018-20,ROUGEOLE,u,30,0
Tshopo,Yalimbongo,2018-10,FIEVRE TYPHOIDE,u,2,0
Tshopo,Opala,2016-49,MENINGITE,u,112,0
Tshopo,Yakusu,2018-08,FIEVRE TYPHOIDE,u,12,0
Tshopo,Mangobo,2017-39,FIEVRE JAUNE,u,55,0
Tshopo,Mangobo,2017-50,PALUDISME,u,16,3
Tshopo,Tshopo,2018-11,PESTE,u,16,0
Tshopo,Opala,2017-43,IRA,u,128,0
Tshopo,Yalimbongo,2016-37,PFA,u,6,0
Tshopo,Yalimbongo,2018-01,PFA,u,80,0
Tshopo,Bafwasende,2017-22,DECES MATERNEL,u,306,0
Tshopo,Yaleko,2017-03,RAGE,u,12,2
Tshopo,Bafwasende,2017-35,RAGE,u,114,0
Tshopo,Tshopo,2018-04,CHOLERA,u,70,0
Tshopo,Opienge,2018-17,PFA,u,84,0
Tshopo,Kabondo,2016-49,RAGE,u,65,0
Tshopo,Ubundu,2016-30,ROUGEOLE,u,150,0
Tshopo,Basali,2017-02,COQUELUCHE,u,72,1
Tshopo,Basali,2018-15,PFA,u,8,0
Tshopo,Yakusu,2018-13,RAGE,u,0,3
Tshopo,Yahisuli,2016-30,DECES MATERNEL,u,224,0
Tshopo,Mangobo,2018-07,CHOLERA,u,42,0
Tshopo,Lubunga,2017-46,PESTE,u,32,4
Tshopo,Opala,2016-39,PALUDISME,u,22,0
Tshopo,Mangobo,2017-26,RAGE,u,72,0
Tshopo,Banalia,2016-39,PESTE,u,26,0
Tshopo,Basali,2017-21,FIEVRE TYPHOIDE,u,34,3
Tshopo,Bafwasende,2017-38,ROUGEOLE,u,156,0
Tshopo,Yahisuli,2018-12,FIEVRE TYPHOIDE,u,42,0
Tshopo,Yahisuli,2016-23,COQUELUCHE,u,128,2
Tshopo,Yalimbongo,2016-51,DIARR SANGLANTE,u,140,0
Tshopo,Mangobo,2017-42,PALUDISME,u,16,0
Tshopo,Ubundu,2017-38,DECES MATERNEL,u,50,2
Tshopo,Yaleko,2018-02,RAGE,u,42,0
Tshopo,Opala,2017-32,RAGE,u,12,0
Tshopo,Yahuma,2017-42,ROUGEOLE,u,40,0
Tshopo,Opala,2017-22,FIEVRE HEMORRAGIQUE EBOLA,u,160,2
Tshopo,Isangi,2016-38,PFA,u,14,0
Tshopo,Yahuma,2017-05,IRA,u,90,0
Tshopo,Bengamisa,2017-28,TNN,u,14,0
Tshopo,Basali,2016-49,CHOLERA,u,324,0
Tshopo,Yahisuli,2017-38,TNN,u,56,6
Tshopo,Isangi,2018-06,RAGE,u,0,0
Tshopo,Basali,2016-35,FIEVRE TYPHOIDE,u,80,0
Tshopo,Yahisuli,2017-17,DIARR SANGLANTE,u,32,0
Tshopo,Bengamisa,2017-02,FIEVRE JAUNE,u,0,0
Tshopo,Isangi,2017-04,CHOLERA,u,40,0
Tshopo,Yahuma,2017-12,IRA,u,32,0
Tshopo,Wanie-Rukula,2016-25,TNN,u,2,0
Tshopo,Opala,2017-23,RAGE,u,50,0
Tshopo,Tshopo,2017-02,TNN,u,15,0
Tshopo,Opienge,2016-21,MENINGITE,u,160,1
Tshopo,Opienge,2017-16,FIEVRE TYPHOIDE,u,64,0
Tshopo,Makiso-Kisangani,2017-02,PFA,u,160,0
Tshopo,Bafwagbogbo,2016-29,PESTE,u,35,0
Tshopo,Makiso-Kisangani,2016-37,PALUDISME,u,48,0
Tshopo,Makiso-Kisangani,2017-22,FIEVRE JAUNE,u,100,0
Tshopo,Bengamisa,2017-02,PFA,u,130,0
Tshopo,Yalimbongo,2017-33,PESTE,u,18,0
Tshopo,Bafwagbogbo,2016-36,PFA,u,35,0
Tshopo,Lowa,2017-24,IRA,u,35,0
Tshopo,Yabaondo,2017-43,PFA,u,150,3
Tshopo,Mangobo,2017-47,DECES MATERNEL,u,0,0
Tshopo,Yahisuli,2017-03,DECES MATERNEL,u,21,6
Tshopo,Makiso-Kisangani,2016-37,IRA,u,28,0
Tshopo,Opala,2016-40,DECES MATERNEL,u,56,0
Tshopo,Isangi,2017-33,DIARR SANGLANTE,u,64,0
Tshopo,Kabondo,2017-50,PALUDISME,u,380,0
Tshopo,Mangobo,2016-40,DECES MATERNEL,u,32,0
Tshopo,Ubundu,2018-07,RAGE,u,342,0
Tshopo,Yahisuli,2017-46,TNN,u,10,0
