disease,chiefdom,PHU,pop,epiweek,fyo,cas,dth
Other disease,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-53,u,9,
Other disease,Kunike,Mamanso Sanka CHP,9999,2015-53,o,14,
Other disease,Kunike,Mamanso Sanka CHP,9999,2015-53,u,10,
Other disease,Gbonkolenken,Yele CHC,9999,2015-53,o,13,
Other disease,Gbonkolenken,Yele CHC,9999,2015-53,u,5,
Other disease,Gbonkolenken,Mayepoh CHP,9999,2015-53,o,6,
Other disease,Gbonkolenken,Mayepoh CHP,9999,2015-53,u,3,
Other disease,Gbonkolenken,Makonkorie CHP,9999,2015-53,o,43,
Other disease,Gbonkolenken,Makonkorie CHP,9999,2015-53,u,13,
Other disease,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-53,o,16,
Other disease,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-53,u,20,
Other disease,Yoni,Bakeloko MCHP,9999,2015-53,o,4,
Other disease,Yoni,Bakeloko MCHP,9999,2015-53,u,7,
Other disease,Yoni,Rokimbi MCHP,9999,2015-53,o,5,
Other disease,Yoni,Rokimbi MCHP,9999,2015-53,u,2,
Other disease,Yoni,Masengbeh CHP,9999,2015-53,o,1,
Other disease,Yoni,Masengbeh CHP,9999,2015-53,u,4,
Malaria Positive,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-53,o,13,
Malaria Positive,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-53,u,12,
Malaria Positive,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-53,o,,
Malaria Positive,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-53,u,3,
Malaria Positive,Kholifa Rowalla,Magburaka MCHP,9999,2015-53,o,6,
Malaria Positive,Kholifa Rowalla,Magburaka MCHP,9999,2015-53,u,13,
Malaria Positive,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-53,o,1,
Malaria Positive,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-53,u,7,
Malaria Positive,Kholifa Rowalla,Masanga MCHP,9999,2015-53,o,1,
Malaria Positive,Kholifa Rowalla,Masanga MCHP,9999,2015-53,u,,
Malaria Positive,Kholifa Rowalla,Mayossoh MCHP,9999,2015-53,o,11,
Malaria Positive,Kholifa Rowalla,Mayossoh MCHP,9999,2015-53,u,22,
Malaria Positive,Kholifa Rowalla,Masoko MCHP,9999,2015-53,o,2,
Malaria Positive,Kholifa Rowalla,Masoko MCHP,9999,2015-53,u,18,
Malaria Positive,Kholifa Rowalla,Malone MCHP,9999,2015-53,o,11,
Malaria Positive,Kholifa Rowalla,Malone MCHP,9999,2015-53,u,19,
Malaria Positive,Kholifa Rowalla,Mabom CHC,9999,2015-53,o,13,
Malaria Positive,Kholifa Rowalla,Mabom CHC,9999,2015-53,u,10,
Malaria Positive,Kholifa Rowalla,Mamuntha MCHP,9999,2015-53,o,31,
Malaria Positive,Kholifa Rowalla,Mamuntha MCHP,9999,2015-53,u,35,
Malaria Positive,Kafe Simira,Makonthanday MCHP,9999,2015-53,o,11,
Malaria Positive,Kafe Simira,Makonthanday MCHP,9999,2015-53,u,19,
Malaria Positive,Kalansogoia,Bumbuna CHC,9999,2015-53,o,7,
Malaria Positive,Kalansogoia,Bumbuna CHC,9999,2015-53,u,5,
Malaria Positive,Kalansogoia,Kathombo CHP,9999,2015-53,o,,
Malaria Positive,Kalansogoia,Kathombo CHP,9999,2015-53,u,12,
Malaria Positive,Kalansogoia,New Ferengbeya MCHP,9999,2015-53,o,,
Malaria Positive,Kalansogoia,New Ferengbeya MCHP,9999,2015-53,u,13,
Malaria Positive,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-53,o,6,
Malaria Positive,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-53,u,18,
Malaria Positive,Sambaya Bendugu,Kholifaga MCHP,9999,2015-53,o,8,
Malaria Positive,Sambaya Bendugu,Kholifaga MCHP,9999,2015-53,u,8,
Malaria Positive,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-53,o,14,
Malaria Positive,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-53,u,20,
Malaria Positive,Sambaya Bendugu,Kunya CHP,9999,2015-53,o,100,
Malaria Positive,Sambaya Bendugu,Kunya CHP,9999,2015-53,u,200,
Malaria Positive,Tane,Mathonkara MCHP,9999,2015-53,o,9,
Malaria Positive,Tane,Mathonkara MCHP,9999,2015-53,u,10,
Malaria Positive,Tane,Makrugbeh CHP,9999,2015-53,o,3,
Malaria Positive,Tane,Makrugbeh CHP,9999,2015-53,u,25,
Malaria Positive,Tane,Mangaybana CHP,9999,2015-53,o,4,
Malaria Positive,Tane,Mangaybana CHP,9999,2015-53,u,7,
Malaria Positive,Tane,Masankoro MCHP,9999,2015-53,o,3,
Malaria Positive,Tane,Masankoro MCHP,9999,2015-53,u,6,
Malaria Positive,Tane,Makona MCHP,9999,2015-53,o,5,
Malaria Positive,Tane,Makona MCHP,9999,2015-53,u,23,
Malaria Positive,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-53,o,6,
Malaria Positive,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-53,u,9,
Malaria Positive,Kunike Barina,Massaba MCHP,9999,2015-53,o,5,
Malaria Positive,Kunike Barina,Massaba MCHP,9999,2015-53,u,15,
Malaria Positive,Kunike Barina,Wonkibor MCHP,9999,2015-53,o,,
Malaria Positive,Kunike Barina,Wonkibor MCHP,9999,2015-53,u,5,
Malaria Positive,Kunike,Masingbi CHC,9999,2015-53,o,1,
Malaria Positive,Kunike,Masingbi CHC,9999,2015-53,u,10,
Malaria Positive,Kunike,Mamanso Sanka CHP,9999,2015-53,o,27,
Malaria Positive,Kunike,Mamanso Sanka CHP,9999,2015-53,u,20,
Malaria Positive,Kunike,Masiaka (Kunike) MCHP,9999,2015-53,o,,
Malaria Positive,Kunike,Masiaka (Kunike) MCHP,9999,2015-53,u,2,
Malaria Positive,Kunike,Magbanto Bana MCHP,9999,2015-53,o,11,
Malaria Positive,Kunike,Magbanto Bana MCHP,9999,2015-53,u,10,
Malaria Positive,Kunike,Maconteh Tama MCHP,9999,2015-53,o,5,
Malaria Positive,Kunike,Maconteh Tama MCHP,9999,2015-53,u,7,
Malaria Positive,Gbonkolenken,Yele CHC,9999,2015-53,o,3,
Malaria Positive,Gbonkolenken,Yele CHC,9999,2015-53,u,11,
Malaria Positive,Gbonkolenken,Mayepoh CHP,9999,2015-53,o,15,
Malaria Positive,Gbonkolenken,Mayepoh CHP,9999,2015-53,u,28,
Malaria Positive,Gbonkolenken,Makonkorie CHP,9999,2015-53,o,11,
Malaria Positive,Gbonkolenken,Makonkorie CHP,9999,2015-53,u,11,
Malaria Positive,Gbonkolenken,Maraka MCHP,9999,2015-53,o,26,
Malaria Positive,Gbonkolenken,Maraka MCHP,9999,2015-53,u,36,
Malaria Positive,Gbonkolenken,Mathamp MCHP,9999,2015-53,o,4,
Malaria Positive,Gbonkolenken,Mathamp MCHP,9999,2015-53,u,10,
Malaria Positive,Gbonkolenken,Mansumana CHP,9999,2015-53,o,10,
Malaria Positive,Gbonkolenken,Mansumana CHP,9999,2015-53,u,25,
Malaria Positive,Gbonkolenken,Mafay MCHP,9999,2015-53,o,5,
Malaria Positive,Gbonkolenken,Mafay MCHP,9999,2015-53,u,2,
Malaria Positive,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-53,o,8,
Malaria Positive,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-53,u,35,
Malaria Positive,Malal Mara,Mara CHC,9999,2015-53,o,59,
Malaria Positive,Malal Mara,Mara CHC,9999,2015-53,u,35,
Malaria Positive,Malal Mara,Manewa MCHP,9999,2015-53,o,6,
Malaria Positive,Malal Mara,Manewa MCHP,9999,2015-53,u,12,
Malaria Positive,Malal Mara,Rochen Malal CHP,9999,2015-53,o,5,
Malaria Positive,Malal Mara,Rochen Malal CHP,9999,2015-53,u,10,
Malaria Positive,Malal Mara,Kiampkakolo MCHP,9999,2015-53,o,1,
Malaria Positive,Malal Mara,Kiampkakolo MCHP,9999,2015-53,u,12,
Malaria Positive,Yoni,Hinistas CHC,9999,2015-53,o,10,
Malaria Positive,Yoni,Hinistas CHC,9999,2015-53,u,47,
Malaria Positive,Yoni,Rochen Kamandao CHP,9999,2015-53,o,,
Malaria Positive,Yoni,Rochen Kamandao CHP,9999,2015-53,u,12,
Malaria Positive,Yoni,Bakeloko MCHP,9999,2015-53,o,14,
Malaria Positive,Yoni,Bakeloko MCHP,9999,2015-53,u,17,
Malaria Positive,Yoni,Mathoir CHC,9999,2015-53,o,3,
Malaria Positive,Yoni,Mathoir CHC,9999,2015-53,u,10,
Malaria Positive,Yoni,Rokimbi MCHP,9999,2015-53,o,10,
Malaria Positive,Yoni,Rokimbi MCHP,9999,2015-53,u,19,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mayossoh MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mayossoh MCHP,9999,2015-52,u,3,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Maborie MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Maborie MCHP,9999,2015-52,u,5,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mabom CHC,9999,2015-52,o,4,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mabom CHC,9999,2015-52,u,9,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mamuntha MCHP,9999,2015-52,o,2,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mamuntha MCHP,9999,2015-52,u,6,
Diarrhoea Severe dehydratation,Kafe Simira,Mayassoh MCHP,9999,2015-52,o,4,
Diarrhoea Severe dehydratation,Kafe Simira,Mayassoh MCHP,9999,2015-52,u,3,
Diarrhoea Severe dehydratation,Kalansogoia,Bumbuna CHC,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Kalansogoia,Bumbuna CHC,9999,2015-52,u,1,
Diarrhoea Severe dehydratation,Sambaya Bendugu,Kholifaga MCHP,9999,2015-52,o,1,
Diarrhoea Severe dehydratation,Sambaya Bendugu,Kholifaga MCHP,9999,2015-52,u,2,
Diarrhoea Severe dehydratation,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-52,u,6,
Diarrhoea Severe dehydratation,Tane,Mathonkara MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Tane,Mathonkara MCHP,9999,2015-52,u,4,
Diarrhoea Severe dehydratation,Tane,Masankoro MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Tane,Masankoro MCHP,9999,2015-52,u,1,
Diarrhoea Severe dehydratation,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-52,o,2,
Diarrhoea Severe dehydratation,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-52,u,2,
Diarrhoea Severe dehydratation,Kunike,Magbanto Bana MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Kunike,Magbanto Bana MCHP,9999,2015-52,u,2,
Diarrhoea Severe dehydratation,Gbonkolenken,Mayepoh CHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Mayepoh CHP,9999,2015-52,u,3,
Diarrhoea Severe dehydratation,Gbonkolenken,Yeben MCHP,9999,2015-52,o,1,
Diarrhoea Severe dehydratation,Gbonkolenken,Yeben MCHP,9999,2015-52,u,4,
Diarrhoea Severe dehydratation,Gbonkolenken,Maraka MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Maraka MCHP,9999,2015-52,u,3,
Diarrhoea Severe dehydratation,Gbonkolenken,Mabarr Polie MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Mabarr Polie MCHP,9999,2015-52,u,7,
Diarrhoea Severe dehydratation,Gbonkolenken,Mafay MCHP,9999,2015-52,o,11,
Diarrhoea Severe dehydratation,Gbonkolenken,Mafay MCHP,9999,2015-52,u,6,
Diarrhoea Severe dehydratation,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-52,u,4,
Diarrhoea Severe dehydratation,Kholifa Mabang,Mabang (Kholifa Mabang) CHC,9999,2015-52,o,3,
Diarrhoea Severe dehydratation,Kholifa Mabang,Mabang (Kholifa Mabang) CHC,9999,2015-52,u,,
Diarrhoea Severe dehydratation,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-52,o,1,
Diarrhoea Severe dehydratation,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-52,u,2,
Diarrhoea Severe dehydratation,Malal Mara,Kiampkakolo MCHP,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Malal Mara,Kiampkakolo MCHP,9999,2015-52,u,3,
Diarrhoea Severe dehydratation,Yoni,Mathoir CHC,9999,2015-52,o,,
Diarrhoea Severe dehydratation,Yoni,Mathoir CHC,9999,2015-52,u,1,
Diarrhoea Severe dehydratation,Yoni,Masengbeh CHP,9999,2015-52,o,1,
Diarrhoea Severe dehydratation,Yoni,Masengbeh CHP,9999,2015-52,u,7,
Diarrhoea Severe dehydratation,Yoni,Matawa MCHP,9999,2015-52,o,2,
Diarrhoea Severe dehydratation,Yoni,Matawa MCHP,9999,2015-52,u,3,
Dysentery (Bloody Diarrhea),Gbonkolenken,Yeben MCHP,9999,2015-52,o,1,
Dysentery (Bloody Diarrhea),Gbonkolenken,Yeben MCHP,9999,2015-52,u,,
Dysentery (Bloody Diarrhea),Malal Mara,Kiampkakolo MCHP,9999,2015-52,o,,
Dysentery (Bloody Diarrhea),Malal Mara,Kiampkakolo MCHP,9999,2015-52,u,1,
Dysentery (Bloody Diarrhea),Yoni,Masengbeh CHP,9999,2015-52,o,1,
Dysentery (Bloody Diarrhea),Yoni,Masengbeh CHP,9999,2015-52,u,,
Severe Malnutrition,Kholifa Rowalla,Masoko MCHP,9999,2015-52,o,,
Severe Malnutrition,Kholifa Rowalla,Masoko MCHP,9999,2015-52,u,3,
Severe Malnutrition,Kholifa Rowalla,Mabom CHC,9999,2015-52,o,,
Severe Malnutrition,Kholifa Rowalla,Mabom CHC,9999,2015-52,u,2,
Severe Malnutrition,Gbonkolenken,Lion Heart Medical Centre,9999,2015-52,o,,
Severe Malnutrition,Gbonkolenken,Lion Heart Medical Centre,9999,2015-52,u,5,
Severe Malnutrition,Gbonkolenken,Yele CHC,9999,2015-52,o,,
Severe Malnutrition,Gbonkolenken,Yele CHC,9999,2015-52,u,3,
Severe Malnutrition,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-52,o,,
Severe Malnutrition,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-52,u,3,
Severe Malnutrition,Yoni,Hinistas CHC,9999,2015-52,o,,
Severe Malnutrition,Yoni,Hinistas CHC,9999,2015-52,u,2,
Sever Pneumonia,Kholifa Rowalla,Masoko MCHP,9999,2015-52,o,,
Sever Pneumonia,Kholifa Rowalla,Masoko MCHP,9999,2015-52,u,32,
Sever Pneumonia,Kholifa Rowalla,Mabom CHC,9999,2015-52,o,14,
Sever Pneumonia,Kholifa Rowalla,Mabom CHC,9999,2015-52,u,10,
Sever Pneumonia,Kholifa Rowalla,Magbass CHP,9999,2015-52,o,4,
Sever Pneumonia,Kholifa Rowalla,Magbass CHP,9999,2015-52,u,10,
Sever Pneumonia,Kholifa Rowalla,Mamuntha MCHP,9999,2015-52,o,6,
Sever Pneumonia,Kholifa Rowalla,Mamuntha MCHP,9999,2015-52,u,40,
Sever Pneumonia,Kafe Simira,Mayassoh MCHP,9999,2015-52,o,7,
Sever Pneumonia,Kafe Simira,Mayassoh MCHP,9999,2015-52,u,9,
Sever Pneumonia,Kalansogoia,Bumbuna CHC,9999,2015-52,o,1,
Sever Pneumonia,Kalansogoia,Bumbuna CHC,9999,2015-52,u,4,
Sever Pneumonia,Kalansogoia,New Ferengbeya MCHP,9999,2015-52,o,,
Sever Pneumonia,Kalansogoia,New Ferengbeya MCHP,9999,2015-52,u,13,
Sever Pneumonia,Sambaya Bendugu,Kholifaga MCHP,9999,2015-52,o,4,
Sever Pneumonia,Sambaya Bendugu,Kholifaga MCHP,9999,2015-52,u,2,
Sever Pneumonia,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-52,o,6,
Sever Pneumonia,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-52,u,20,
Sever Pneumonia,Tane,Masankoro MCHP,9999,2015-52,o,1,
Sever Pneumonia,Tane,Masankoro MCHP,9999,2015-52,u,8,
Sever Pneumonia,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-52,o,,
Sever Pneumonia,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-52,u,8,
Sever Pneumonia,Kunike,Masingbi CHC,9999,2015-52,o,,
Sever Pneumonia,Kunike,Masingbi CHC,9999,2015-52,u,8,
Sever Pneumonia,Kunike,Maconteh Tama MCHP,9999,2015-52,o,4,
Sever Pneumonia,Kunike,Maconteh Tama MCHP,9999,2015-52,u,8,
Sever Pneumonia,Gbonkolenken,Lion Heart Medical Centre,9999,2015-52,o,5,
Sever Pneumonia,Gbonkolenken,Lion Heart Medical Centre,9999,2015-52,u,10,
Sever Pneumonia,Gbonkolenken,Yele CHC,9999,2015-52,o,1,
Sever Pneumonia,Gbonkolenken,Yele CHC,9999,2015-52,u,3,
Sever Pneumonia,Gbonkolenken,Mayepoh CHP,9999,2015-52,o,15,
Sever Pneumonia,Gbonkolenken,Mayepoh CHP,9999,2015-52,u,20,
Sever Pneumonia,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-52,o,1,
Sever Pneumonia,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-52,u,7,
Sever Pneumonia,Gbonkolenken,Mansumana CHP,9999,2015-52,o,1,
Sever Pneumonia,Gbonkolenken,Mansumana CHP,9999,2015-52,u,,
Sever Pneumonia,Gbonkolenken,Mafay MCHP,9999,2015-52,o,9,
Sever Pneumonia,Gbonkolenken,Mafay MCHP,9999,2015-52,u,21,
Sever Pneumonia,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-52,o,2,
Sever Pneumonia,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-52,u,11,
Sever Pneumonia,Kholifa Mabang,Mabang (Kholifa Mabang) CHC,9999,2015-52,o,28,
Sever Pneumonia,Kholifa Mabang,Mabang (Kholifa Mabang) CHC,9999,2015-52,u,52,
Sever Pneumonia,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-52,o,4,
Sever Pneumonia,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-52,u,4,
Sever Pneumonia,Malal Mara,Kiampkakolo MCHP,9999,2015-52,o,2,
Sever Pneumonia,Malal Mara,Kiampkakolo MCHP,9999,2015-52,u,6,
Sever Pneumonia,Yoni,Masengbeh CHP,9999,2015-52,o,,
Sever Pneumonia,Yoni,Masengbeh CHP,9999,2015-52,u,2,
Sever Pneumonia,Yoni,Matawa MCHP,9999,2015-52,o,2,
Sever Pneumonia,Yoni,Matawa MCHP,9999,2015-52,u,3,
Typhoid Fever,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-52,o,1,
Typhoid Fever,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-52,u,,
Typhoid Fever,Kholifa Rowalla,Mabom CHC,9999,2015-52,o,7,
Typhoid Fever,Kholifa Rowalla,Mabom CHC,9999,2015-52,u,9,
Typhoid Fever,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-52,o,3,
Typhoid Fever,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-52,u,,
Typhoid Fever,Gbonkolenken,Lion Heart Medical Centre,9999,2015-52,o,15,
Typhoid Fever,Gbonkolenken,Lion Heart Medical Centre,9999,2015-52,u,10,
Malaria cases,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-52,o,4,
Malaria cases,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-52,u,18,
Malaria cases,Kholifa Rowalla,Magburaka MCHP,9999,2015-52,o,33,
Malaria cases,Kholifa Rowalla,Magburaka MCHP,9999,2015-52,u,41,
Malaria cases,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-52,o,9,
Malaria cases,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-52,u,34,
Malaria cases,Kholifa Rowalla,Mayossoh MCHP,9999,2015-52,o,11,
Malaria cases,Kholifa Rowalla,Mayossoh MCHP,9999,2015-52,u,22,
Malaria cases,Kholifa Rowalla,Masoko MCHP,9999,2015-52,o,1,
Malaria cases,Kholifa Rowalla,Masoko MCHP,9999,2015-52,u,45,
Malaria cases,Kholifa Rowalla,Malone MCHP,9999,2015-52,o,16,
Malaria cases,Kholifa Rowalla,Malone MCHP,9999,2015-52,u,28,
Malaria cases,Kholifa Rowalla,Mabom CHC,9999,2015-52,o,54,
Malaria cases,Kholifa Rowalla,Mabom CHC,9999,2015-52,u,32,
Malaria cases,Kholifa Rowalla,Magbass CHP,9999,2015-52,o,4,
Malaria cases,Kholifa Rowalla,Magbass CHP,9999,2015-52,u,10,
Malaria cases,Kholifa Rowalla,Mamuntha MCHP,9999,2015-52,o,49,
Malaria cases,Kholifa Rowalla,Mamuntha MCHP,9999,2015-52,u,81,
Malaria cases,Kafe Simira,Makonthanday MCHP,9999,2015-52,o,3,
Malaria cases,Kafe Simira,Makonthanday MCHP,9999,2015-52,u,12,
Malaria cases,Kafe Simira,Mayassoh MCHP,9999,2015-52,o,14,
Malaria cases,Kafe Simira,Mayassoh MCHP,9999,2015-52,u,20,
Malaria cases,Kalansogoia,Bumbuna CHC,9999,2015-52,o,,
Malaria cases,Kalansogoia,Bumbuna CHC,9999,2015-52,u,20,
Malaria cases,Kalansogoia,Kathombo CHP,9999,2015-52,o,5,1
Malaria cases,Kalansogoia,Kathombo CHP,9999,2015-52,u,38,
Malaria cases,Kalansogoia,New Ferengbeya MCHP,9999,2015-52,o,,
Malaria cases,Kalansogoia,New Ferengbeya MCHP,9999,2015-52,u,38,
Malaria cases,Sambaya Bendugu,Kholifaga MCHP,9999,2015-52,o,25,
Malaria cases,Sambaya Bendugu,Kholifaga MCHP,9999,2015-52,u,25,
Malaria cases,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-52,o,15,
Malaria cases,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-52,u,22,
Malaria cases,Tane,Mathonkara MCHP,9999,2015-52,o,4,
Malaria cases,Tane,Mathonkara MCHP,9999,2015-52,u,18,
Malaria cases,Tane,Masankoro MCHP,9999,2015-52,o,1,
Malaria cases,Tane,Masankoro MCHP,9999,2015-52,u,7,
Malaria cases,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-52,o,13,
Malaria cases,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-52,u,12,
Malaria cases,Kunike Barina,Wonkibor MCHP,9999,2015-52,o,15,
Malaria cases,Kunike Barina,Wonkibor MCHP,9999,2015-52,u,20,
Malaria cases,Kunike,Masingbi CHC,9999,2015-52,o,3,
Malaria cases,Kunike,Masingbi CHC,9999,2015-52,u,24,
Malaria cases,Kunike,Mamanso Sanka CHP,9999,2015-52,o,10,
Malaria cases,Kunike,Mamanso Sanka CHP,9999,2015-52,u,15,
Malaria cases,Kunike,Magbanto Bana MCHP,9999,2015-52,o,14,
Malaria cases,Kunike,Magbanto Bana MCHP,9999,2015-52,u,21,
Malaria cases,Kunike,Maconteh Tama MCHP,9999,2015-52,o,10,
Malaria cases,Kunike,Maconteh Tama MCHP,9999,2015-52,u,16,
Malaria cases,Gbonkolenken,Lion Heart Medical Centre,9999,2015-52,o,25,
Malaria cases,Gbonkolenken,Lion Heart Medical Centre,9999,2015-52,u,30,
Malaria cases,Gbonkolenken,Yele CHC,9999,2015-52,o,11,
Malaria cases,Gbonkolenken,Yele CHC,9999,2015-52,u,21,
Malaria cases,Gbonkolenken,Mayepoh CHP,9999,2015-52,o,25,
Malaria cases,Gbonkolenken,Mayepoh CHP,9999,2015-52,u,30,
Malaria cases,Gbonkolenken,Yeben MCHP,9999,2015-52,o,33,
Malaria cases,Gbonkolenken,Yeben MCHP,9999,2015-52,u,74,
Malaria cases,Gbonkolenken,Maraka MCHP,9999,2015-52,o,30,
Malaria cases,Gbonkolenken,Maraka MCHP,9999,2015-52,u,43,
Malaria cases,Gbonkolenken,Mathamp MCHP,9999,2015-52,o,10,
Malaria cases,Gbonkolenken,Mathamp MCHP,9999,2015-52,u,22,
Malaria cases,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-52,o,1,
Malaria cases,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-52,u,8,
Malaria cases,Gbonkolenken,Mansumana CHP,9999,2015-52,o,15,
Malaria cases,Gbonkolenken,Mansumana CHP,9999,2015-52,u,30,
Malaria cases,Gbonkolenken,Mabarr Polie MCHP,9999,2015-52,o,20,
Malaria cases,Gbonkolenken,Mabarr Polie MCHP,9999,2015-52,u,36,
Malaria cases,Gbonkolenken,Mafay MCHP,9999,2015-52,o,5,
Malaria cases,Gbonkolenken,Mafay MCHP,9999,2015-52,u,13,
Malaria cases,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-52,o,5,
Malaria cases,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-52,u,14,
Malaria cases,Kholifa Mabang,Mabang (Kholifa Mabang) CHC,9999,2015-52,o,54,
Malaria cases,Kholifa Mabang,Mabang (Kholifa Mabang) CHC,9999,2015-52,u,53,
Malaria cases,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-52,o,16,
Malaria cases,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-52,u,25,
Malaria cases,Kholifa Mabang,Mathinkalol MCHP,9999,2015-52,o,66,
Malaria cases,Kholifa Mabang,Mathinkalol MCHP,9999,2015-52,u,98,
Malaria cases,Malal Mara,Mara CHC,9999,2015-52,o,59,
Malaria cases,Malal Mara,Mara CHC,9999,2015-52,u,48,
Malaria cases,Malal Mara,Rochen Malal CHP,9999,2015-52,o,7,
Malaria cases,Malal Mara,Rochen Malal CHP,9999,2015-52,u,29,
Malaria cases,Malal Mara,Kiampkakolo MCHP,9999,2015-52,o,8,
Malaria cases,Malal Mara,Kiampkakolo MCHP,9999,2015-52,u,15,
Malaria cases,Yoni,Hinistas CHC,9999,2015-52,o,9,
Malaria cases,Yoni,Hinistas CHC,9999,2015-52,u,62,
Malaria cases,Yoni,Mathoir CHC,9999,2015-52,o,6,
Malaria cases,Yoni,Mathoir CHC,9999,2015-52,u,15,
Malaria cases,Yoni,Masengbeh CHP,9999,2015-52,o,15,
Malaria cases,Yoni,Masengbeh CHP,9999,2015-52,u,20,
Malaria cases,Yoni,Matawa MCHP,9999,2015-52,o,26,
Malaria cases,Yoni,Matawa MCHP,9999,2015-52,u,30,
Malaria tested,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-52,o,4,
Malaria tested,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-52,u,18,
Malaria tested,Kholifa Rowalla,Magburaka MCHP,9999,2015-52,o,33,
Malaria tested,Kholifa Rowalla,Magburaka MCHP,9999,2015-52,u,41,
Malaria tested,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-52,o,9,
Malaria tested,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-52,u,34,
Malaria tested,Kholifa Rowalla,Mayossoh MCHP,9999,2015-52,o,11,
Malaria tested,Kholifa Rowalla,Mayossoh MCHP,9999,2015-52,u,22,
